cores freq perf power
0xF0 2000000 1.01936352357149 0.92463652267175
0xF0 1900000 0.949669560110052 0.81290135929819
0xF0 1800000 0.882343049911594 0.709278709562842
0xF0 1700000 0.817383992976113 0.613768573465707
0xF0 1600000 0.754792389303609 0.526370951006784
0xF0 1500000 0.694568238894081 0.447085842186075
0xF0 1400000 0.636711541747529 0.375913247003577
0xF0 1300000 0.581222297863955 0.312853165459293
0xF0 1200000 0.528100507243357 0.257905597553221
0xF0 1100000 0.477346169885736 0.211070543285362
0xF0 1000000 0.428959285791091 0.172348002655715
0xF0 900000 0.382939854959423 0.141737975664281
0xF0 800000 0.339287877390732 0.11924046231106
0xF0 700000 0.298003353085017 0.104855462596051
0xF0 600000 0.259086282042279 0.0985829765192553
0xF0 500000 0.222536664262518 0.100423004080672
0xF0 400000 0.188354499745734 0.110375545280301
0xF0 300000 0.156539788491926 0.128440600118143
0xF0 200000 0.127092530501094 0.154618168594198
0x70 2000000 1.01936352357149 0.92463652267175
0x70 1900000 0.949669560110052 0.81290135929819
0x70 1800000 0.882343049911594 0.709278709562842
0x70 1700000 0.817383992976113 0.613768573465707
0x70 1600000 0.754792389303609 0.526370951006784
0x70 1500000 0.694568238894081 0.447085842186075
0x70 1400000 0.636711541747529 0.375913247003577
0x70 1300000 0.581222297863955 0.312853165459293
0x70 1200000 0.528100507243357 0.257905597553221
0x70 1100000 0.477346169885736 0.211070543285362
0x70 1000000 0.428959285791091 0.172348002655715
0x70 900000 0.382939854959423 0.141737975664281
0x70 800000 0.339287877390732 0.11924046231106
0x70 700000 0.298003353085017 0.104855462596051
0x70 600000 0.259086282042279 0.0985829765192553
0x70 500000 0.222536664262518 0.100423004080672
0x70 400000 0.188354499745734 0.110375545280301
0x70 300000 0.156539788491926 0.128440600118143
0x70 200000 0.127092530501094 0.154618168594198
0x30 2000000 1.01936352357149 0.92463652267175
0x30 1900000 0.949669560110052 0.81290135929819
0x30 1800000 0.882343049911594 0.709278709562842
0x30 1700000 0.817383992976113 0.613768573465707
0x30 1600000 0.754792389303609 0.526370951006784
0x30 1500000 0.694568238894081 0.447085842186075
0x30 1400000 0.636711541747529 0.375913247003577
0x30 1300000 0.581222297863955 0.312853165459293
0x30 1200000 0.528100507243357 0.257905597553221
0x30 1100000 0.477346169885736 0.211070543285362
0x30 1000000 0.428959285791091 0.172348002655715
0x30 900000 0.382939854959423 0.141737975664281
0x30 800000 0.339287877390732 0.11924046231106
0x30 700000 0.298003353085017 0.104855462596051
0x30 600000 0.259086282042279 0.0985829765192553
0x30 500000 0.222536664262518 0.100423004080672
0x30 400000 0.188354499745734 0.110375545280301
0x30 300000 0.156539788491926 0.128440600118143
0x30 200000 0.127092530501094 0.154618168594198
0x10 2000000 1.01936352357149 0.92463652267175
0x10 1900000 0.949669560110052 0.81290135929819
0x10 1800000 0.882343049911594 0.709278709562842
0x10 1700000 0.817383992976113 0.613768573465707
0x10 1600000 0.754792389303609 0.526370951006784
0x10 1500000 0.694568238894081 0.447085842186075
0x10 1400000 0.636711541747529 0.375913247003577
0x10 1300000 0.581222297863955 0.312853165459293
0x10 1200000 0.528100507243357 0.257905597553221
0x10 1100000 0.477346169885736 0.211070543285362
0x10 1000000 0.428959285791091 0.172348002655715
0x10 900000 0.382939854959423 0.141737975664281
0x10 800000 0.339287877390732 0.11924046231106
0x10 700000 0.298003353085017 0.104855462596051
0x10 600000 0.259086282042279 0.0985829765192553
0x10 500000 0.222536664262518 0.100423004080672
0x10 400000 0.188354499745734 0.110375545280301
0x10 300000 0.156539788491926 0.128440600118143
0x10 200000 0.127092530501094 0.154618168594198
0xF 1400000 0.636711541747529 0.375913247003577
0xF 1300000 0.581222297863955 0.312853165459293
0xF 1200000 0.528100507243357 0.257905597553221
0xF 1100000 0.477346169885736 0.211070543285362
0xF 1000000 0.428959285791091 0.172348002655715
0xF 900000 0.382939854959423 0.141737975664281
0xF 800000 0.339287877390732 0.11924046231106
0xF 700000 0.298003353085017 0.104855462596051
0xF 600000 0.259086282042279 0.0985829765192553
0xF 500000 0.222536664262518 0.100423004080672
0xF 400000 0.188354499745734 0.110375545280301
