cores freq perf power
0xF0 2000000 0.876441324542874 0.986159918782348
0xF0 1900000 0.913103684379613 0.90482199501869
0xF0 1800000 0.921942074004757 0.804216023013077
0xF0 1700000 0.937473061498029 0.700474196987279
0xF0 1600000 0.899857065686657 0.609948453149351
0xF0 1500000 0.866535601485759 0.531730033188507
0xF0 1400000 0.82929204320125 0.475315081754647
0xF0 1300000 0.794807722882858 0.436504528332839
0xF0 1200000 0.757587018353543 0.388624884929677
0xF0 1100000 0.714255260787527 0.34483435903318
0xF0 1000000 0.673114403973304 0.305534543225164
0xF0 900000 0.625044789906862 0.27146220978336
0xF0 800000 0.571856988842362 0.24021180075913
0xF0 700000 0.531008073639934 0.21737887543061
0xF0 600000 0.464856739801458 0.197522372296724
0xF0 500000 0.387556142051833 0.174683141482465
0xF0 400000 0.325620143620229 0.150705371856134
0xF0 300000 0.254921818175027 0.127972002515535
0xF0 200000 0.17081750537493 0.100729074976913
0x70 2000000 0.7574418639077 0.840915916643831
0x70 1900000 0.777014069962844 0.78583893155332
0x70 1800000 0.786842922488073 0.685295115103932
0x70 1700000 0.782086121057527 0.592349286240977
0x70 1600000 0.762719932432033 0.516479789804236
0x70 1500000 0.743782544795632 0.451089918091701
0x70 1400000 0.715634086462515 0.404251888652216
0x70 1300000 0.686003219245398 0.371602846319045
0x70 1200000 0.675030831319262 0.332742795522315
0x70 1100000 0.631355635278132 0.297041264099565
0x70 1000000 0.585449746529664 0.264722288672865
0x70 900000 0.537222932526296 0.234670474352202
0x70 800000 0.476144846001969 0.211652989618005
0x70 700000 0.427240650760481 0.191142663977222
0x70 600000 0.384343527751567 0.172156510753354
0x70 500000 0.333553624413961 0.154860623485611
0x70 400000 0.26589346343624 0.13560588217256
0x70 300000 0.212132038930074 0.114632564807763
0x70 200000 0.141424390894038 0.0925372997475799
0x30 2000000 0.627430533758631 0.728030625953917
0x30 1900000 0.60986057905433 0.588407658486656
0x30 1800000 0.620875692102614 0.54191610081996
0x30 1700000 0.603122848055978 0.498352463691842
0x30 1600000 0.587782255101168 0.432507641003389
0x30 1500000 0.555953375868803 0.378882751972405
0x30 1400000 0.542202444086954 0.343241604668612
0x30 1300000 0.519727857326002 0.314836474116818
0x30 1200000 0.475718906550239 0.281229624642283
0x30 1100000 0.448249923697792 0.252906299486082
0x30 1000000 0.421371442009221 0.222616334710653
0x30 900000 0.401663032015888 0.200633585500202
0x30 800000 0.36539133234289 0.181106151569236
0x30 700000 0.333900063989786 0.165403015439539
0x30 600000 0.28918439121428 0.150336011218593
0x30 500000 0.248352281707662 0.134092453686109
0x30 400000 0.213662796606908 0.119480529779817
0x30 300000 0.162897271549166 0.102539285826499
0x30 200000 0.113892639375926 0.0823113815749224
0x10 2000000 0.420474186548801 0.511301065659122
0x10 1900000 0.413082887327557 0.421377637677607
0x10 1800000 0.410157241079292 0.369046229873057
0x10 1700000 0.397338166154914 0.335000046140676
0x10 1600000 0.384198008306861 0.302909320105927
0x10 1500000 0.370452352061646 0.274783774420861
0x10 1400000 0.354622358787719 0.25392602112794
0x10 1300000 0.338294950002638 0.236353588218179
0x10 1200000 0.316643625407094 0.225665505864941
0x10 1100000 0.298371068281429 0.206037275377692
0x10 1000000 0.280390669345448 0.18772109768352
0x10 900000 0.269272475749161 0.170892345561113
0x10 800000 0.244386493772402 0.153509920135641
0x10 700000 0.224730069670988 0.142941839456087
0x10 600000 0.196029307543248 0.132545131079109
0x10 500000 0.170397740345739 0.121605409072992
0x10 400000 0.146254306391452 0.109712035265339
0x10 300000 0.109197451856278 0.0927551625600071
0x10 200000 0.0747109120652339 0.0839206449150263
0xF 1400000 0.425980237498317 0.168684832068844
0xF 1300000 0.411282449236328 0.156200416749431
0xF 1200000 0.389678518727842 0.142522012504964
0xF 1100000 0.360641765548723 0.130682022991062
0xF 1000000 0.344830720133501 0.119538030282237
0xF 900000 0.314622429500724 0.107994565901799
0xF 800000 0.285228559649749 0.097310694107902
0xF 700000 0.253396253701075 0.0903756291354278
0xF 600000 0.215192672112467 0.0830542606283531
0xF 500000 0.194833464254891 0.0773244122283051
0xF 400000 0.163861847160409 0.0727992976517679
0xF 300000 0.123661037994156 0.0677475839789145
0xF 200000 0.0920225774190844 0.0614500684049117
0x7 1400000 0.315530288304627 0.143880691141092
0x7 1300000 0.311946600909748 0.132565779499223
0x7 1200000 0.293362301501625 0.121105228714548
0x7 1100000 0.270951426831326 0.112878542386309
0x7 1000000 0.252483643657186 0.104865866226554
0x7 900000 0.233480588766847 0.0977953322750518
0x7 800000 0.210957028707928 0.0894449138442773
0x7 700000 0.19714595385956 0.0833783825659641
0x7 600000 0.175282934264299 0.0781330257296002
0x7 500000 0.150564660816335 0.0738161931267431
0x7 400000 0.123150628937209 0.0700353659517366
0x7 300000 0.103191451182489 0.0659906790729522
0x7 200000 0.0694939267121254 0.0614488492914296
0x3 1400000 0.23165613862627 0.127242768638044
0x3 1300000 0.216506772405195 0.117532694903118
0x3 1200000 0.205102882531953 0.108169532376938
0x3 1100000 0.192880667830647 0.101088453719408
0x3 1000000 0.185712977270791 0.0944934649266192
0x3 900000 0.172115103626137 0.0886102808742969
0x3 800000 0.156067278123564 0.0814863219184978
0x3 700000 0.137748678897926 0.0765580048377284
0x3 600000 0.123526150497561 0.072303985893892
0x3 500000 0.111624472138198 0.0688843082353187
0x3 400000 0.0955121785818884 0.0658760379379305
0x3 300000 0.0728555102293956 0.0626104937222132
