cores freq perf power
0xF0 2000000 1 1
0xF0 1900000 0.977683852665189 0.801251396008133
0xF0 1800000 0.95551701563164 0.686861057816214
0xF0 1700000 0.945042323727704 0.607055926233498
0xF0 1600000 0.924954345504037 0.540678603132785
0xF0 1500000 0.897285998139364 0.481798559605968
0xF0 1400000 0.861669748584423 0.436974170270038
0xF0 1300000 0.853687390170788 0.406957489762607
0xF0 1200000 0.81686517279796 0.366983333810601
0xF0 1100000 0.782730540847853 0.329300420950145
0xF0 1000000 0.737007132438237 0.295917929039833
0xF0 900000 0.624174486315137 0.262852581541193
0xF0 800000 0.640908725464298 0.234602746198562
0xF0 700000 0.586421950911367 0.215677171329572
0xF0 600000 0.521770590464814 0.197531213310043
0xF0 500000 0.454420159187752 0.177702886515277
0xF0 400000 0.384600365235968 0.156341456430228
0xF0 300000 0.299803599526801 0.13370249992841
0xF0 200000 0.205336120458957 0.110851636551072
0x70 2000000 0.987986263452284 0.966358709658944
0x70 1900000 0.965739028564209 0.772850863377337
0x70 1800000 0.940804208253414 0.663789338793276
0x70 1700000 0.933855536540825 0.59146752670313
0x70 1600000 0.842362778090436 0.533519945018757
0x70 1500000 0.887420032848266 0.46836466596031
0x70 1400000 0.851482191875222 0.424629162967842
0x70 1300000 0.843741027025165 0.3953290999685
0x70 1200000 0.809606395075057 0.357524125884138
0x70 1100000 0.770567493998874 0.322214068898371
0x70 1000000 0.729392307073863 0.2900507574239
0x70 900000 0.6853457682015 0.259752369634317
0x70 800000 0.570698427647674 0.231052948082815
0x70 700000 0.581242031998346 0.212102316657599
0x70 600000 0.517187912756842 0.194819735975488
0x70 500000 0.452754775058288 0.175948211677787
0x70 400000 0.382360710717034 0.155335972623923
0x70 300000 0.297736226124709 0.133453366169354
0x70 200000 0.204532141913699 0.110194438876321
0x30 2000000 0.956389906623635 0.916354414249306
0x30 1900000 0.935187843844396 0.736632685203746
0x30 1800000 0.915444427854411 0.635095644454626
0x30 1700000 0.847933200868297 0.580608373185189
0x30 1600000 0.885835046573329 0.506453495031643
0x30 1500000 0.796547486418505 0.458561109361129
0x30 1400000 0.831233417942504 0.410715257295037
0x30 1300000 0.82110328827225 0.383647733455514
0x30 1200000 0.790310909988859 0.347531571260846
0x30 1100000 0.753500178023821 0.313973325506142
0x30 1000000 0.713312736168698 0.282676970877123
0x30 900000 0.670093146657172 0.25442355602646
0x30 800000 0.622497616777884 0.225401262850434
0x30 700000 0.57057208816199 0.207769680135162
0x30 600000 0.509412291683416 0.191747444231265
0x30 500000 0.444692018790127 0.172487543312047
0x30 400000 0.377892887086956 0.152716488645801
0x30 300000 0.295106067740935 0.130944846940237
0x30 200000 0.202705962075183 0.108236090031786
0x10 2000000 0.86655104689492 0.831526516995504
0x10 1900000 0.84710625150746 0.675530841041207
0x10 1800000 0.829166044540411 0.586318404398499
0x10 1700000 0.823274030344447 0.525947853726984
0x10 1600000 0.803725866286882 0.46974492425761
0x10 1500000 0.784958709958997 0.419881661464448
0x10 1400000 0.753442750984874 0.382491910311847
0x10 1300000 0.687723247613906 0.364573609003179
0x10 1200000 0.716471223310784 0.325014675982933
0x10 1100000 0.683542559178564 0.294200123135076
0x10 1000000 0.647271641379627 0.264710346210017
0x10 900000 0.607313907680292 0.237117350591335
0x10 800000 0.510250726452043 0.211631969302139
0x10 700000 0.514626666819805 0.195474427994616
0x10 600000 0.458003606418046 0.178462458119756
0x10 500000 0.399290201798615 0.160085621832135
0x10 400000 0.335546188567425 0.139893617021277
0x10 300000 0.257238678259272 0.119368002061797
0x10 200000 0.170351568332434 0.0986018441625383
0xF 1400000 0.581092721697084 0.210218779530941
0xF 1300000 0.576027656861957 0.19913984421981
0xF 1200000 0.559764319432161 0.183227499212508
