cores freq perf power
0xF0 2000000 0.839507766539427 0.879056227499779
0xF0 1900000 0.776551721620286 0.765055534368872
0xF0 1800000 0.716070181637031 0.659544147084654
0xF0 1700000 0.658063146589662 0.562522065647124
0xF0 1600000 0.60253061647818 0.473989290056284
0xF0 1500000 0.549472591302584 0.393945820312132
0xF0 1400000 0.498889071062874 0.322391656414669
0xF0 1300000 0.45078005575905 0.259326798363894
0xF0 1200000 0.405145545391113 0.204751246159809
0xF0 1100000 0.361985539959062 0.158664999802412
0xF0 1000000 0.321300039462897 0.121068059291704
0xF0 900000 0.283089043902618 0.0919604246276842
0xF0 800000 0.247352553278226 0.0713420958103536
0xF0 700000 0.21409056758972 0.0592130728397117
0xF0 600000 0.1833030868371 0.0555733557157586
0xF0 500000 0.154990111020366 0.0604229444384943
0xF0 400000 0.129151640139519 0.0737618390079186
0xF0 300000 0.105787674194558 0.0955900394240318
0xF0 200000 0.0848982131854832 0.125907545686834
0x70 2000000 0.839507766539427 0.879056227499779
0x70 1900000 0.776551721620286 0.765055534368872
0x70 1800000 0.716070181637031 0.659544147084654
0x70 1700000 0.658063146589662 0.562522065647124
0x70 1600000 0.60253061647818 0.473989290056284
0x70 1500000 0.549472591302584 0.393945820312132
0x70 1400000 0.498889071062874 0.322391656414669
0x70 1300000 0.45078005575905 0.259326798363894
0x70 1200000 0.405145545391113 0.204751246159809
0x70 1100000 0.361985539959062 0.158664999802412
0x70 1000000 0.321300039462897 0.121068059291704
0x70 900000 0.283089043902618 0.0919604246276842
0x70 800000 0.247352553278226 0.0713420958103536
0x70 700000 0.21409056758972 0.0592130728397117
0x70 600000 0.1833030868371 0.0555733557157586
0x70 500000 0.154990111020366 0.0604229444384943
0x70 400000 0.129151640139519 0.0737618390079186
0x70 300000 0.105787674194558 0.0955900394240318
0x70 200000 0.0848982131854832 0.125907545686834
0x30 2000000 0.839507766539427 0.879056227499779
0x30 1900000 0.776551721620286 0.765055534368872
0x30 1800000 0.716070181637031 0.659544147084654
0x30 1700000 0.658063146589662 0.562522065647124
0x30 1600000 0.60253061647818 0.473989290056284
