cores freq perf power
0xF0 2000000 0.851121573207625 0.951808996855109
0xF0 1900000 0.773948322924069 0.834282448123026
0xF0 1800000 0.700883389365003 0.725156261703884
0xF0 1700000 0.631926772530426 0.624430437597683
0xF0 1600000 0.56707847242034 0.532104975804425
0xF0 1500000 0.506338489034743 0.448179876324107
0xF0 1400000 0.449706822373637 0.372655139156731
0xF0 1300000 0.397183472437021 0.305530764302296
0xF0 1200000 0.348768439224894 0.246806751760803
0xF0 1100000 0.304461722737258 0.196483101532251
0xF0 1000000 0.264263322974111 0.154559813616641
0xF0 900000 0.228173239935455 0.121036888013972
0xF0 800000 0.196191473621288 0.0959143247242448
0xF0 700000 0.168318024031612 0.0791921237474587
0xF0 600000 0.144552891166426 0.0708702850836141
0xF0 500000 0.124896075025729 0.070948808732711
0xF0 400000 0.109347575609523 0.0794276946947493
0xF0 300000 0.0979073929178064 0.096306942969729
0xF0 200000 0.09057552695058 0.12158655355765
0x70 2000000 0.851121573207625 0.951808996855109
0x70 1900000 0.773948322924069 0.834282448123026
0x70 1800000 0.700883389365003 0.725156261703884
0x70 1700000 0.631926772530426 0.624430437597683
0x70 1600000 0.56707847242034 0.532104975804425
0x70 1500000 0.506338489034743 0.448179876324107
0x70 1400000 0.449706822373637 0.372655139156731
0x70 1300000 0.397183472437021 0.305530764302296
0x70 1200000 0.348768439224894 0.246806751760803
0x70 1100000 0.304461722737258 0.196483101532251
0x70 1000000 0.264263322974111 0.154559813616641
0x70 900000 0.228173239935455 0.121036888013972
0x70 800000 0.196191473621288 0.0959143247242448
0x70 700000 0.168318024031612 0.0791921237474587
0x70 600000 0.144552891166426 0.0708702850836141
0x70 500000 0.124896075025729 0.070948808732711
0x70 400000 0.109347575609523 0.0794276946947493
0x70 300000 0.0979073929178064 0.096306942969729
0x70 200000 0.09057552695058 0.12158655355765
0x30 2000000 0.851121573207625 0.951808996855109
0x30 1900000 0.773948322924069 0.834282448123026
0x30 1800000 0.700883389365003 0.725156261703884
0x30 1700000 0.631926772530426 0.624430437597683
0x30 1600000 0.56707847242034 0.532104975804425
0x30 1500000 0.506338489034743 0.448179876324107
0x30 1400000 0.449706822373637 0.372655139156731
0x30 1300000 0.397183472437021 0.305530764302296
0x30 1200000 0.348768439224894 0.246806751760803
0x30 1100000 0.304461722737258 0.196483101532251
0x30 1000000 0.264263322974111 0.154559813616641
0x30 900000 0.228173239935455 0.121036888013972
0x30 800000 0.196191473621288 0.0959143247242448
0x30 700000 0.168318024031612 0.0791921237474587
0x30 600000 0.144552891166426 0.0708702850836141
0x30 500000 0.124896075025729 0.070948808732711
0x30 400000 0.109347575609523 0.0794276946947493
0x30 300000 0.0979073929178064 0.096306942969729
0x30 200000 0.09057552695058 0.12158655355765
0x10 2000000 0.851121573207625 0.951808996855109
0x10 1900000 0.773948322924069 0.834282448123026
0x10 1800000 0.700883389365003 0.725156261703884
0x10 1700000 0.631926772530426 0.624430437597683
0x10 1600000 0.56707847242034 0.532104975804425
0x10 1500000 0.506338489034743 0.448179876324107
0x10 1400000 0.449706822373637 0.372655139156731
0x10 1300000 0.397183472437021 0.305530764302296
0x10 1200000 0.348768439224894 0.246806751760803
0x10 1100000 0.304461722737258 0.196483101532251
0x10 1000000 0.264263322974111 0.154559813616641
0x10 900000 0.228173239935455 0.121036888013972
0x10 800000 0.196191473621288 0.0959143247242448
0x10 700000 0.168318024031612 0.0791921237474587
0x10 600000 0.144552891166426 0.0708702850836141
0x10 500000 0.124896075025729 0.070948808732711
0x10 400000 0.109347575609523 0.0794276946947493
0x10 300000 0.0979073929178064 0.096306942969729
0x10 200000 0.09057552695058 0.12158655355765
0xF 1400000 0.449706822373637 0.372655139156731
0xF 1300000 0.397183472437021 0.305530764302296
0xF 1200000 0.348768439224894 0.246806751760803
0xF 1100000 0.304461722737258 0.196483101532251
0xF 1000000 0.264263322974111 0.154559813616641
0xF 900000 0.228173239935455 0.121036888013972
0xF 800000 0.196191473621288 0.0959143247242448
0xF 700000 0.168318024031612 0.0791921237474587
0xF 600000 0.144552891166426 0.0708702850836141
0xF 500000 0.124896075025729 0.070948808732711
0xF 400000 0.109347575609523 0.0794276946947493
0xF 300000 0.0979073929178064 0.096306942969729
0xF 200000 0.09057552695058 0.12158655355765
0x7 1400000 0.449706822373637 0.372655139156731
0x7 1300000 0.397183472437021 0.305530764302296
0x7 1200000 0.348768439224894 0.246806751760803
0x7 1100000 0.304461722737258 0.196483101532251
0x7 1000000 0.264263322974111 0.154559813616641
0x7 900000 0.228173239935455 0.121036888013972
0x7 800000 0.196191473621288 0.0959143247242448
0x7 700000 0.168318024031612 0.0791921237474587
0x7 600000 0.144552891166426 0.0708702850836141
0x7 500000 0.124896075025729 0.070948808732711
0x7 400000 0.109347575609523 0.0794276946947493
0x7 300000 0.0979073929178064 0.096306942969729
0x7 200000 0.09057552695058 0.12158655355765
0x3 1400000 0.449706822373637 0.372655139156731
0x3 1300000 0.397183472437021 0.305530764302296
0x3 1200000 0.348768439224894 0.246806751760803
0x3 1100000 0.304461722737258 0.196483101532251
0x3 1000000 0.264263322974111 0.154559813616641
0x3 900000 0.228173239935455 0.121036888013972
0x3 800000 0.196191473621288 0.0959143247242448
0x3 700000 0.168318024031612 0.0791921237474587
0x3 600000 0.144552891166426 0.0708702850836141
0x3 500000 0.124896075025729 0.070948808732711
0x3 400000 0.109347575609523 0.0794276946947493
0x3 300000 0.0979073929178064 0.096306942969729
0x3 200000 0.09057552695058 0.12158655355765
0x1 1400000 0.449706822373637 0.372655139156731
0x1 1300000 0.397183472437021 0.305530764302296
0x1 1200000 0.348768439224894 0.246806751760803
0x1 1100000 0.304461722737258 0.196483101532251
0x1 1000000 0.264263322974111 0.154559813616641
0x1 900000 0.228173239935455 0.121036888013972
0x1 800000 0.196191473621288 0.0959143247242448
0x1 700000 0.168318024031612 0.0791921237474587
0x1 600000 0.144552891166426 0.0708702850836141
0x1 500000 0.124896075025729 0.070948808732711
0x1 400000 0.109347575609523 0.0794276946947493
0x1 300000 0.0979073929178064 0.096306942969729
0x1 200000 0.09057552695058 0.12158655355765
